"2016/01/08T12:54:00",526.030,567.380,589.380,613.850
"2016/03/18T00:00:00",525.890,567.230,589.230,613.580
"2016/04/21T03:36:00",525.280,560.870,582.870,613.960
"2016/05/31T16:57:00",525.280,559.000,581.000,613.800
"2016/10/23T23:54:00",525.380,559.390,581.390,614.060
"2017/04/14T00:00:00",525.390,559.290,581.290,613.800
"2017/06/30T00:40:00",525.130,566.920,588.920,614.150
"2017/12/04T03:33:00",525.270,562.530,584.530,614.720
"2018/04/14T00:00:00",525.190,562.600,584.600,614.970
