#time_s,time_m,time_e,pos,fwhm,slit1,slit2,slit3,slit4
2017-02-13T18:16:33,2017-02-13T18:21:03,2017-02-13T18:25:33,572.424,7.81381,525.38,559.39,581.39,614.06
2017-02-13T18:26:33,2017-02-13T18:31:33,2017-02-13T18:36:33,572.987,5.35989,525.38,559.39,581.39,614.06
2017-02-13T18:37:33,2017-02-13T18:41:33,2017-02-13T18:45:33,573.463,4.97416,525.38,559.39,581.39,614.06
2017-02-13T18:46:33,2017-02-13T18:51:03,2017-02-13T18:55:33,573.079,4.50209,525.38,559.39,581.39,614.06
2017-02-13T18:56:33,2017-02-13T18:58:03,2017-02-13T18:59:33,572.466,4.66045,525.38,559.39,581.39,614.06
2017-02-13T19:07:33,2017-02-13T19:09:03,2017-02-13T19:10:33,571.796,3.24494,525.38,559.39,581.39,614.06
2017-02-13T20:08:33,2017-02-13T20:10:33,2017-02-13T20:12:33,571.385,5.94823,525.38,559.39,581.39,614.06
2017-02-13T20:13:33,2017-02-13T20:17:33,2017-02-13T20:21:33,573.282,5.20274,525.38,559.39,581.39,614.06
2017-02-13T20:22:33,2017-02-13T20:27:33,2017-02-13T20:32:33,573.202,5.63892,525.38,559.39,581.39,614.06
2017-02-13T20:33:33,2017-02-13T20:38:03,2017-02-13T20:42:33,572.86,4.44385,525.38,559.39,581.39,614.06
2017-02-13T20:43:33,2017-02-13T20:47:33,2017-02-13T20:51:33,571.844,5.09952,525.38,559.39,581.39,614.06
2017-02-13T20:52:33,2017-02-13T20:55:03,2017-02-13T20:57:33,571.625,4.23175,525.38,559.39,581.39,614.06
2017-02-13T22:03:33,2017-02-13T22:06:03,2017-02-13T22:08:33,572.992,5.93067,525.38,559.39,581.39,614.06
2017-02-13T22:09:33,2017-02-13T22:14:03,2017-02-13T22:18:33,572.921,5.79767,525.38,559.39,581.39,614.06
2017-02-13T22:19:33,2017-02-13T22:24:03,2017-02-13T22:28:33,572.583,5.29295,525.38,559.39,581.39,614.06
2017-02-13T22:29:33,2017-02-13T22:34:03,2017-02-13T22:38:33,571.622,4.61548,525.38,559.39,581.39,614.06
2017-02-13T22:39:33,2017-02-13T22:41:33,2017-02-13T22:43:33,571.199,4.54227,525.38,559.39,581.39,614.06
2017-02-13T23:57:33,2017-02-14T00:01:16,2017-02-14T00:05:00,572.367,5.66876,525.38,559.39,581.39,614.06
2017-02-14T00:06:00,2017-02-14T00:10:00,2017-02-14T00:14:00,571.734,5.24001,525.38,559.39,581.39,614.06
2017-02-14T00:15:00,2017-02-14T00:19:30,2017-02-14T00:24:00,570.869,4.19708,525.38,559.39,581.39,614.06
2017-02-14T00:25:00,2017-02-14T00:27:00,2017-02-14T00:29:00,570.004,4.19465,525.38,559.39,581.39,614.06
2017-02-14T01:51:00,2017-02-14T01:56:00,2017-02-14T02:01:00,570.889,5.36121,525.38,559.39,581.39,614.06
2017-02-14T02:02:00,2017-02-14T02:06:30,2017-02-14T02:11:00,570.486,4.99589,525.38,559.39,581.39,614.06
2017-02-14T02:12:00,2017-02-14T02:14:00,2017-02-14T02:16:00,569.782,4.63901,525.38,559.39,581.39,614.06
2017-02-14T03:46:00,2017-02-14T03:46:30,2017-02-14T03:47:00,569.49,5.37872,525.38,559.39,581.39,614.06
2017-02-14T03:48:00,2017-02-14T03:52:30,2017-02-14T03:57:00,568.691,5.32284,525.38,559.39,581.39,614.06
2017-02-14T03:58:00,2017-02-14T04:00:00,2017-02-14T04:02:00,568.445,4.69456,525.38,559.39,581.39,614.06
2017-02-14T05:41:00,2017-02-14T05:42:00,2017-02-14T05:43:00,569.841,5.77786,525.38,559.39,581.39,614.06
2017-02-14T05:44:00,2017-02-14T05:46:00,2017-02-14T05:48:00,569.893,5.31868,525.38,559.39,581.39,614.06
2017-02-14T08:24:00,2017-02-14T08:24:30,2017-02-14T08:25:00,572.254,8.37593,525.38,559.39,581.39,614.06
2017-02-14T08:26:00,2017-02-14T08:31:00,2017-02-14T08:36:00,572.594,7.7506,525.38,559.39,581.39,614.06
2017-02-14T10:10:00,2017-02-14T10:11:00,2017-02-14T10:12:00,573.908,8.26331,525.38,559.39,581.39,614.06
2017-02-14T10:13:00,2017-02-14T10:17:00,2017-02-14T10:21:00,573.172,7.38966,525.38,559.39,581.39,614.06
2017-02-14T10:22:00,2017-02-14T10:26:00,2017-02-14T10:30:00,572.223,6.00674,525.38,559.39,581.39,614.06
2017-02-14T11:56:00,2017-02-14T11:56:30,2017-02-14T11:57:00,574.408,7.1892,525.38,559.39,581.39,614.06
2017-02-14T11:58:00,2017-02-14T12:03:00,2017-02-14T12:08:00,573.872,5.7351,525.38,559.39,581.39,614.06
2017-02-14T12:09:00,2017-02-14T12:13:30,2017-02-14T12:18:00,572.534,6.47504,525.38,559.39,581.39,614.06
2017-02-14T12:19:00,2017-02-14T12:21:00,2017-02-14T12:23:00,572.039,5.8138,525.38,559.39,581.39,614.06
2017-02-14T13:42:00,2017-02-14T13:43:00,2017-02-14T13:44:00,573.823,6.47751,525.38,559.39,581.39,614.06
2017-02-14T13:45:00,2017-02-14T13:49:30,2017-02-14T13:54:00,573.63,6.07972,525.38,559.39,581.39,614.06
2017-02-14T13:55:00,2017-02-14T13:59:30,2017-02-14T14:04:00,572.246,5.88339,525.38,559.39,581.39,614.06
2017-02-14T14:05:00,2017-02-14T14:09:30,2017-02-14T14:14:00,572.04,5.07287,525.38,559.39,581.39,614.06
2017-02-14T14:15:00,2017-02-14T14:15:00,2017-02-14T14:15:00,571.664,5.49432,525.38,559.39,581.39,614.06
2017-02-14T15:28:00,2017-02-14T15:29:30,2017-02-14T15:31:00,574.751,7.8586,525.38,559.39,581.39,614.06
2017-02-14T15:32:00,2017-02-14T15:36:00,2017-02-14T15:40:00,574.389,6.20832,525.38,559.39,581.39,614.06
2017-02-14T15:41:00,2017-02-14T15:45:30,2017-02-14T15:50:00,573.748,5.74446,525.38,559.39,581.39,614.06
2017-02-14T15:51:00,2017-02-14T15:56:00,2017-02-14T16:01:00,572.875,5.72643,525.38,559.39,581.39,614.06
2017-02-14T16:02:00,2017-02-14T16:04:00,2017-02-14T16:06:00,572.025,4.87195,525.38,559.39,581.39,614.06
2017-02-14T17:15:00,2017-02-14T17:15:30,2017-02-14T17:16:00,574.442,7.78247,525.38,559.39,581.39,614.06
2017-02-14T17:17:00,2017-02-14T17:21:30,2017-02-14T17:26:00,575.437,5.50041,525.38,559.39,581.39,614.06
2017-02-14T17:27:00,2017-02-14T17:32:00,2017-02-14T17:37:00,574.746,5.87316,525.38,559.39,581.39,614.06
2017-02-14T17:38:00,2017-02-14T17:42:00,2017-02-14T17:46:00,573.628,5.56099,525.38,559.39,581.39,614.06
2017-02-14T17:47:00,2017-02-14T17:52:00,2017-02-14T17:57:00,572.038,5.07799,525.38,559.39,581.39,614.06
2017-02-14T18:07:00,2017-02-14T18:09:00,2017-02-14T18:11:00,570.145,4.89913,525.38,559.39,581.39,614.06
2017-02-14T19:04:00,2017-02-14T19:08:30,2017-02-14T19:13:00,574.12,6.67371,525.38,559.39,581.39,614.06
2017-02-14T19:14:00,2017-02-14T19:18:00,2017-02-14T19:22:00,573.417,5.43794,525.38,559.39,581.39,614.06
2017-02-14T19:23:00,2017-02-14T19:28:00,2017-02-14T19:33:00,572.658,5.75117,525.38,559.39,581.39,614.06
2017-02-14T19:34:00,2017-02-14T19:38:00,2017-02-14T19:42:00,571.49,4.88534,525.38,559.39,581.39,614.06
2017-02-14T19:43:00,2017-02-14T19:45:00,2017-02-14T19:47:00,570.287,5.33487,525.38,559.39,581.39,614.06
2017-02-14T19:54:00,2017-02-14T19:56:00,2017-02-14T19:58:00,568.788,4.44734,525.38,559.39,581.39,614.06
2017-02-14T20:59:00,2017-02-14T20:59:00,2017-02-14T20:59:00,572.653,7.94972,525.38,559.39,581.39,614.06
2017-02-14T21:00:00,2017-02-14T21:04:30,2017-02-14T21:09:00,572.883,5.90358,525.38,559.39,581.39,614.06
2017-02-14T21:10:00,2017-02-14T21:14:00,2017-02-14T21:18:00,571.956,5.24908,525.38,559.39,581.39,614.06
2017-02-14T21:19:00,2017-02-14T21:24:00,2017-02-14T21:29:00,571.376,4.99662,525.38,559.39,581.39,614.06
2017-02-14T21:30:00,2017-02-14T21:34:30,2017-02-14T21:39:00,569.807,4.60747,525.38,559.39,581.39,614.06
2017-02-14T21:40:00,2017-02-14T21:42:00,2017-02-14T21:44:00,568.753,4.3007,525.38,559.39,581.39,614.06
2017-02-14T22:53:00,2017-02-14T22:53:30,2017-02-14T22:54:00,573.272,5.21022,525.38,559.39,581.39,614.06
2017-02-14T22:55:00,2017-02-14T23:00:00,2017-02-14T23:05:00,572.2,5.16332,525.38,559.39,581.39,614.06
2017-02-14T23:06:00,2017-02-14T23:10:30,2017-02-14T23:15:00,571.189,5.06651,525.38,559.39,581.39,614.06
2017-02-14T23:16:00,2017-02-14T23:20:30,2017-02-14T23:25:00,569.558,4.92023,525.38,559.39,581.39,614.06
2017-02-14T23:26:00,2017-02-14T23:28:00,2017-02-14T23:30:00,568.504,4.74961,525.38,559.39,581.39,614.06
2017-02-15T00:47:03,2017-02-15T00:49:03,2017-02-15T00:51:03,572.32,5.18601,525.38,559.39,581.39,614.06
2017-02-15T00:52:03,2017-02-15T00:56:33,2017-02-15T01:01:03,571.57,4.92055,525.38,559.39,581.39,614.06
2017-02-15T01:02:03,2017-02-15T01:06:33,2017-02-15T01:11:03,569.515,5.59519,525.38,559.39,581.39,614.06
2017-02-15T01:12:03,2017-02-15T01:14:03,2017-02-15T01:16:03,568.107,5.86309,525.38,559.39,581.39,614.06
2017-02-15T02:41:03,2017-02-15T02:44:03,2017-02-15T02:47:03,571.834,4.8564,525.38,559.39,581.39,614.06
2017-02-15T02:48:03,2017-02-15T02:53:03,2017-02-15T02:58:03,570.138,4.93851,525.38,559.39,581.39,614.06
2017-02-15T02:59:03,2017-02-15T03:00:33,2017-02-15T03:02:03,569.269,4.78064,525.38,559.39,581.39,614.06
2017-02-15T04:37:03,2017-02-15T04:40:03,2017-02-15T04:43:03,569.581,5.18017,525.38,559.39,581.39,614.06
2017-02-15T04:44:03,2017-02-15T04:46:33,2017-02-15T04:49:03,569.128,3.986,525.38,559.39,581.39,614.06
2017-02-15T06:31:03,2017-02-15T06:33:03,2017-02-15T06:35:03,569.271,4.84178,525.38,559.39,581.39,614.06
2017-02-15T07:24:03,2017-02-15T07:24:33,2017-02-15T07:25:03,572.934,4.2622,525.38,559.39,581.39,614.06
2017-02-15T07:26:03,2017-02-15T07:28:03,2017-02-15T07:30:03,570.046,8.16925,525.38,559.39,581.39,614.06
2017-02-15T09:10:03,2017-02-15T09:11:03,2017-02-15T09:12:03,569.021,6.90664,525.38,559.39,581.39,614.06
2017-02-15T09:13:03,2017-02-15T09:17:33,2017-02-15T09:22:03,569.222,6.9055,525.38,559.39,581.39,614.06
2017-02-15T09:23:03,2017-02-15T09:25:03,2017-02-15T09:27:03,568.662,6.39431,525.38,559.39,581.39,614.06
2017-02-15T10:57:03,2017-02-15T10:58:03,2017-02-15T10:59:03,567.803,6.57843,525.38,559.39,581.39,614.06
2017-02-15T11:00:03,2017-02-15T11:04:03,2017-02-15T11:08:03,568.697,7.27937,525.38,559.39,581.39,614.06
2017-02-15T11:09:03,2017-02-15T11:13:33,2017-02-15T11:18:03,568.25,6.89147,525.38,559.39,581.39,614.06
2017-02-15T11:19:03,2017-02-15T11:19:33,2017-02-15T11:20:03,570.212,5.88975,525.38,559.39,581.39,614.06
2017-02-15T12:43:03,2017-02-15T12:43:33,2017-02-15T12:44:03,568.617,5.06171,525.38,559.39,581.39,614.06
2017-02-15T12:45:03,2017-02-15T12:49:33,2017-02-15T12:54:03,568.539,5.81648,525.38,559.39,581.39,614.06
2017-02-15T12:55:03,2017-02-15T12:59:33,2017-02-15T13:04:03,569.162,6.92488,525.38,559.39,581.39,614.06
2017-02-15T13:05:03,2017-02-15T13:08:33,2017-02-15T13:12:03,569.894,6.98266,525.38,559.39,581.39,614.06
2017-02-15T14:29:03,2017-02-15T14:30:03,2017-02-15T14:31:03,569.259,5.991,525.38,559.39,581.39,614.06
2017-02-15T14:32:03,2017-02-15T14:36:03,2017-02-15T14:40:03,568.804,6.68341,525.38,559.39,581.39,614.06
2017-02-15T14:41:03,2017-02-15T14:45:33,2017-02-15T14:50:03,568.752,8.44316,525.38,559.39,581.39,614.06
2017-02-15T14:51:03,2017-02-15T14:56:03,2017-02-15T15:01:03,568.891,7.47332,525.38,559.39,581.39,614.06
2017-02-15T15:02:03,2017-02-15T15:02:33,2017-02-15T15:03:03,568.264,6.30895,525.38,559.39,581.39,614.06
2017-02-15T16:15:03,2017-02-15T16:15:33,2017-02-15T16:16:03,569.68,4.67227,525.38,559.39,581.39,614.06
2017-02-15T16:17:03,2017-02-15T16:22:03,2017-02-15T16:27:03,569.834,6.37286,525.38,559.39,581.39,614.06
2017-02-15T16:28:03,2017-02-15T16:32:33,2017-02-15T16:37:03,568.58,7.9998,525.38,559.39,581.39,614.06
2017-02-15T16:38:03,2017-02-15T16:42:03,2017-02-15T16:46:03,567.77,6.91345,525.38,559.39,581.39,614.06
2017-02-15T16:47:03,2017-02-15T16:50:33,2017-02-15T16:54:03,567.512,4.90257,525.38,559.39,581.39,614.06
2017-02-15T17:06:03,2017-02-15T17:06:03,2017-02-15T17:06:03,565.791,4.9459,525.38,559.39,581.39,614.06
2017-02-15T18:01:03,2017-02-15T18:02:03,2017-02-15T18:03:03,567.724,5.46335,525.38,559.39,581.39,614.06
2017-02-15T18:04:03,2017-02-15T18:08:33,2017-02-15T18:13:03,568.2,5.2777,525.38,559.39,581.39,614.06
2017-02-15T18:14:03,2017-02-15T18:18:03,2017-02-15T18:22:03,567.543,6.96447,525.38,559.39,581.39,614.06
2017-02-15T18:23:03,2017-02-15T18:28:03,2017-02-15T18:33:03,566.81,5.83517,525.38,559.39,581.39,614.06
2017-02-15T18:34:03,2017-02-15T18:38:33,2017-02-15T18:43:03,566.213,5.84724,525.38,559.39,581.39,614.06
2017-02-15T18:44:03,2017-02-15T18:48:33,2017-02-15T18:53:03,564.643,5.3463,525.38,559.39,581.39,614.06
2017-02-15T18:54:03,2017-02-15T18:56:03,2017-02-15T18:58:03,564.47,5.37476,525.38,559.39,581.39,614.06
2017-02-15T19:55:03,2017-02-15T19:57:03,2017-02-15T19:59:03,567.198,5.40823,525.38,559.39,581.39,614.06
2017-02-15T20:00:03,2017-02-15T20:04:33,2017-02-15T20:09:03,567.208,7.63172,525.38,559.39,581.39,614.06
2017-02-15T20:10:03,2017-02-15T20:14:33,2017-02-15T20:19:03,566.681,8.59898,525.38,559.39,581.39,614.06
2017-02-15T20:20:03,2017-02-15T20:24:33,2017-02-15T20:29:03,565.117,7.98818,525.38,559.39,581.39,614.06
2017-02-15T20:30:03,2017-02-15T20:34:33,2017-02-15T20:39:03,565.067,6.56531,525.38,559.39,581.39,614.06
2017-02-15T20:40:03,2017-02-15T20:42:03,2017-02-15T20:44:03,564.604,5.59337,525.38,559.39,581.39,614.06
2017-02-15T21:52:03,2017-02-15T21:54:03,2017-02-15T21:56:03,565.772,6.45138,525.38,559.39,581.39,614.06
2017-02-15T21:57:03,2017-02-15T22:01:03,2017-02-15T22:05:03,565.343,8.45869,525.38,559.39,581.39,614.06
2017-02-15T22:06:03,2017-02-15T22:10:33,2017-02-15T22:15:03,566.381,7.13324,525.38,559.39,581.39,614.06
2017-02-15T22:16:03,2017-02-15T22:21:03,2017-02-15T22:26:03,565.689,6.19088,525.38,559.39,581.39,614.06
2017-02-15T22:27:03,2017-02-15T22:29:03,2017-02-15T22:31:03,565.404,5.28269,525.38,559.39,581.39,614.06
2017-02-15T23:45:03,2017-02-15T23:48:33,2017-02-15T23:52:03,565.141,6.72009,525.38,559.39,581.39,614.06
2017-02-15T23:53:03,2017-02-15T23:57:31,2017-02-16T00:02:00,564.137,6.54723,525.38,559.39,581.39,614.06
2017-02-16T00:03:00,2017-02-16T00:07:00,2017-02-16T00:11:00,563.947,7.25492,525.38,559.39,581.39,614.06
2017-02-16T00:12:00,2017-02-16T00:14:30,2017-02-16T00:17:00,563.539,5.67141,525.38,559.39,581.39,614.06
2017-02-16T01:37:00,2017-02-16T01:37:30,2017-02-16T01:38:00,566.433,7.04771,525.38,559.39,581.39,614.06
2017-02-16T01:39:00,2017-02-16T01:43:00,2017-02-16T01:47:00,565.73,7.47603,525.38,559.39,581.39,614.06
2017-02-16T01:48:00,2017-02-16T01:53:00,2017-02-16T01:58:00,564.901,6.76633,525.38,559.39,581.39,614.06
2017-02-16T01:59:00,2017-02-16T02:01:00,2017-02-16T02:03:00,564.022,5.41677,525.38,559.39,581.39,614.06
2017-02-16T03:33:00,2017-02-16T03:33:30,2017-02-16T03:34:00,562.893,8.22553,525.38,559.39,581.39,614.06
2017-02-16T03:35:00,2017-02-16T03:39:00,2017-02-16T03:43:00,563.474,7.532,525.38,559.39,581.39,614.06
2017-02-16T03:44:00,2017-02-16T03:46:30,2017-02-16T03:49:00,561.477,7.83607,525.38,559.39,581.39,614.06
2017-02-16T05:27:00,2017-02-16T05:28:30,2017-02-16T05:30:00,564.352,6.44976,525.38,559.39,581.39,614.06
2017-02-16T05:31:00,2017-02-16T05:33:00,2017-02-16T05:35:00,563.629,7.5773,525.38,559.39,581.39,614.06
2017-02-16T07:21:00,2017-02-16T07:21:00,2017-02-16T07:21:00,565.551,4.1408,525.38,559.39,581.39,614.06
2017-02-16T08:11:00,2017-02-16T08:11:30,2017-02-16T08:12:00,564.482,5.14065,525.38,559.39,581.39,614.06
2017-02-16T08:13:00,2017-02-16T08:18:00,2017-02-16T08:23:00,563.914,4.84326,525.38,559.39,581.39,614.06
2017-02-16T09:07:00,2017-02-16T09:07:30,2017-02-16T09:08:00,560.286,5.78894,525.38,559.39,581.39,614.06
2017-02-16T09:57:00,2017-02-16T09:58:00,2017-02-16T09:59:00,565.796,4.67776,525.38,559.39,581.39,614.06
2017-02-16T10:00:00,2017-02-16T10:04:30,2017-02-16T10:09:00,565.181,4.72683,525.38,559.39,581.39,614.06
2017-02-16T10:10:00,2017-02-16T10:13:30,2017-02-16T10:17:00,565.111,4.55721,525.38,559.39,581.39,614.06
2017-02-16T10:53:00,2017-02-16T10:53:30,2017-02-16T10:54:00,562.851,5.9661,525.38,559.39,581.39,614.06
2017-02-16T11:43:00,2017-02-16T11:44:00,2017-02-16T11:45:00,566.896,4.80567,525.38,559.39,581.39,614.06
2017-02-16T11:46:00,2017-02-16T11:50:30,2017-02-16T11:55:00,566.8,5.1637,525.38,559.39,581.39,614.06
2017-02-16T11:56:00,2017-02-16T12:00:30,2017-02-16T12:05:00,565.907,5.17803,525.38,559.39,581.39,614.06
2017-02-16T12:06:00,2017-02-16T12:07:30,2017-02-16T12:09:00,565.547,5.39451,525.38,559.39,581.39,614.06
2017-02-16T12:39:00,2017-02-16T12:39:30,2017-02-16T12:40:00,558.962,7.88286,525.38,559.39,581.39,614.06
2017-02-16T13:29:00,2017-02-16T13:30:00,2017-02-16T13:31:00,567.036,5.78786,525.38,559.39,581.39,614.06
2017-02-16T13:32:00,2017-02-16T13:36:30,2017-02-16T13:41:00,566.617,5.5005,525.38,559.39,581.39,614.06
2017-02-16T13:42:00,2017-02-16T13:46:30,2017-02-16T13:51:00,565.912,4.85075,525.38,559.39,581.39,614.06
2017-02-16T13:52:00,2017-02-16T13:56:00,2017-02-16T14:00:00,564.983,5.55607,525.38,559.39,581.39,614.06
2017-02-16T15:16:00,2017-02-16T15:16:30,2017-02-16T15:17:00,564.4295,1.70594,525.38,559.39,581.39,614.06
2017-02-16T15:18:00,2017-02-16T15:22:30,2017-02-16T15:27:00,565.376,5.23385,525.38,559.39,581.39,614.06
2017-02-16T15:28:00,2017-02-16T15:32:30,2017-02-16T15:37:00,563.653,8.16983,525.38,559.39,581.39,614.06
2017-02-16T15:38:00,2017-02-16T15:42:30,2017-02-16T15:47:00,562.709,7.60817,525.38,559.39,581.39,614.06
2017-02-16T15:48:00,2017-02-16T15:49:30,2017-02-16T15:51:00,561.316,7.7349,525.38,559.39,581.39,614.06
2017-02-16T16:12:00,2017-02-16T16:12:00,2017-02-16T16:12:00,556.879,5.58439,525.38,559.39,581.39,614.06
2017-02-16T17:02:00,2017-02-16T17:02:30,2017-02-16T17:03:00,564.0245,2.10927,525.38,559.39,581.39,614.06
2017-02-16T17:04:00,2017-02-16T17:08:30,2017-02-16T17:13:00,563.67,3.90922,525.38,559.39,581.39,614.06
2017-02-16T17:14:00,2017-02-16T17:19:00,2017-02-16T17:24:00,563.101,5.47452,525.38,559.39,581.39,614.06
2017-02-16T17:25:00,2017-02-16T17:29:00,2017-02-16T17:33:00,561.591,5.42887,525.38,559.39,581.39,614.06
2017-02-16T17:34:00,2017-02-16T17:38:00,2017-02-16T17:42:00,559.992,6.49699,525.38,559.39,581.39,614.06
2017-02-16T17:52:00,2017-02-16T17:53:00,2017-02-16T17:54:00,558.135,5.6284,525.38,559.39,581.39,614.06
2017-02-16T17:55:00,2017-02-16T17:56:30,2017-02-16T17:58:00,557.917,4.73158,525.38,559.39,581.39,614.06
2017-02-16T18:50:00,2017-02-16T18:55:00,2017-02-16T19:00:00,562.429,5.063,525.38,559.39,581.39,614.06
